2025-03-26 04:16:28.166245,3007614,0.9806841127477479,43838,90842,111355,0.4492747172312151,-560520.992,2396,6418,0.2718402541411391,365762,-2247.27,-2704.67,-2617.68,-3217.71,-3222.9,-3223.83,-3227.5
2025-03-26 04:21:38.039629,3081446,0.9801937706913741,43932,89710,113533,0.44139281549672066,-571687.388,2252,6540,0.25614194722474976,365668,-2257.87,-2715.8,-2627.59,-3228.3,-3234.38,-3233.81,-3236.59
2025-03-26 04:26:48.345804,3155896,0.9797036738060285,44024,91527,113577,0.4462467821202902,-571847.836,2279,6512,0.25924240700716644,365576,-2270.62,-2725.85,-2638.76,-3237.28,-3244.33,-3243.27,-3247.13
2025-03-26 04:31:58.231519,3230063,0.9792138219691255,44107,88956,116972,0.4319762246998951,-588821.892,2265,6491,0.2586797624486067,365493,-2281.77,-2738.05,-2647.65,-3245.85,-3253.18,-3253.25,-3256.78
2025-03-26 04:37:07.636324,3309233,0.978724215058141,44182,90974,116333,0.43883708702552254,-585436.444,2359,6405,0.26916932907348246,365418,-2291.58,-2749.84,-2658.97,-3254.26,-3263.34,-3263.96,-3266.5
2025-03-26 04:42:17.229827,3388509,0.978234852950612,44278,90211,118976,0.43124572750696744,-598740.87,2302,6433,0.26353749284487693,365322,-2302.83,-2759.13,-2668.08,-3263.54,-3272.4,-3273.42,-3274.78
2025-03-26 04:47:26.701922,3468138,0.9777457355241367,44363,90338,118554,0.43246270800222125,-596534.483,2351,6389,0.2689931350114417,365237,-2314.19,-2769.91,-2677.0,-3272.77,-3281.07,-3282.26,-3282.84
2025-03-26 04:52:36.116662,3547879,0.9772568626563747,44453,89264,116172,0.4345100177184135,-584932.868,2216,6552,0.2527372262773723,365147,-2325.63,-2781.54,-2688.76,-3282.37,-3290.23,-3291.49,-3292.78
2025-03-26 04:57:45.582339,3628655,0.9767682342250465,44543,91006,114374,0.44311033206738726,-575784.481,2299,6484,0.2617556643515883,365057,-2336.9,-2791.31,-2698.91,-3291.01,-3297.3,-3297.86,-3301.81
2025-03-26 05:02:54.850329,3709311,0.976279850107934,44625,91430,108247,0.457889491528819,-545096.357,2356,6492,0.2662748643761302,364975,-2346.76,-2799.45,-2705.37,-3299.25,-3306.8,-3305.81,-3310.44
2025-03-26 05:08:04.307938,3790181,0.9757917101828801,44690,91934,110780,0.45351579071993053,-557778.867,2331,6487,0.2643456566114765,364910,-2355.99,-2809.04,-2712.81,-3307.55,-3314.77,-3312.89,-3318.26
